Id,Name,SalaryFrom,ExpLevel,OfferPortalCompanyId,Category,JobLanguage,Location,IsRemote,Technology,ExternalId,SalaryTo,Company
65176,Full Stack Intern in DTV Standardization and Innovation Team,0.0000,Trainee,4,null,pl,Warszawa,false,,f15b0000-56be-0050-b48c-08dc734c8ce1,0.0000,Samsung R&D Institute Poland
65177,DevOps Engineer,9500.0000,Mid,4,devops,pl,Poznan,false,,342a0000-56be-0050-9ea4-08dc766c2376,18000.0000,ADVOX Sp. z o.o.
65178,.NET developer,0.0000,Mid,4,null,pl,Łódź,false,,342a0000-56be-0050-02f0-08dc7bf61d4a,0.0000,Hitachi Energy Poland Sp. z o.o.
65179,Dynamics CRM/365CE Developer,10000.0000,Senior,4,null,pl,Wroclaw,false,,342a0000-56be-0050-36f9-08dc76790e2f,25000.0000,NIGEL FRANK INTERNATIONAL
65182,Specjalista ds. rozwoju i utrzymania systemów IT/OT,0.0000,Mid,4,null,pl,Other,false,,342a0000-56be-0050-4500-08dc7675d13d,0.0000,Ronal Polska Sp. z o.o.
65184,Dynamics 365F&O Functional Consultant / Architect,10000.0000,Mid,4,null,pl,Katowice,false,,342a0000-56be-0050-f90e-08dc76788860,27000.0000,NIGEL FRANK INTERNATIONAL
65185,.Net Developer,16000.0000,Senior,4,null,pl,Warszawa,false,,f15b0000-56be-0050-7ba1-08dc7018fdd1,22000.0000,JOISTO QUERTUM PL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ
65186,Data Engineer,0.0000,Mid,4,data,pl,Warszawa,false,,342a0000-56be-0050-dd2b-08dc799bac4c,0.0000,Prime Engineering Poland
65187,Analytics Implementation Specialist (Data Engineer),14000.0000,Mid,4,data,pl,Warszawa,false,,f15b0000-56be-0050-b093-08dc734aa542,17000.0000,The Stepstone Group Polska sp. z o.o.
65191,"Programista (PHP, CSS, JavaScript)",0.0000,Mid,4,null,pl,Other,false,,342a0000-56be-0050-7054-08dc7027dbe7,0.0000,AIRPRESS Polska Sp. z o.o.
65192,Data Analyst,0.0000,Mid,4,data,pl,Kraków,false,,342a0000-56be-0050-69ad-08dc741a38d0,0.0000,Randstad Polska Sp. z o.o.
65193,Twórca programu nauczania matematyki w Mincecraft w szkole online dla dzieci,4600.0000,Mid,4,null,pl,Warszawa,false,,342a0000-56be-0050-4905-08dc7becc14b,5000.0000,EduGO P.S.A.
65194,IT Production Engineer,0.0000,Mid,4,null,pl,Other,false,,f15b0000-56be-0050-9c60-08dc740e5bec,0.0000,Eberspächer Climate Control Systems Sp. z o.o.
65196,PHP Developer,0.0000,Mid,4,null,pl,Warszawa,false,,342a0000-56be-0050-2534-08dc7018dcda,0.0000,wonga.pl Sp. z o.o.
65197,Java Developer,0.0000,Mid,4,null,pl,Łódź,false,,342a0000-56be-0050-1bef-08dc74088053,0.0000,Commerzbank AG
65198,Programista Android,0.0000,Mid,4,null,pl,Poznan,false,,342a0000-56be-0050-20bc-08dc74a96e8d,0.0000,BonCard Polska Sp. z o.o.
65199,Linux Engineer,0.0000,Senior,4,ux,pl,Warszawa,false,,342a0000-56be-0050-a1d1-08dc7015fc07,0.0000,Edge One Solutions Sp. z o.o.
65200,Senior Java / Kotlin Developer with AWS,22600.0000,Senior,4,null,pl,Kraków,false,,f15b0000-56be-0050-4fae-08dc7021d0c7,29600.0000,J-LABS sp. z o.o.
65201,Site Reliability Engineer,15120.0000,Mid,4,null,pl,Warszawa,false,,342a0000-56be-0050-3b60-08dc701a22f6,21840.0000,WIPRO IT SERVICES POLAND Sp. z o.o.
65205,QA Engineer,0.0000,Mid,4,null,pl,Warszawa,false,,f15b0000-56be-0050-5986-08dc700284fb,0.0000,Edge One Solutions Sp. z o.o.
65206,Java Developer,0.0000,Mid,4,null,pl,Warszawa,false,,f15b0000-56be-0050-2e2c-08dc70045698,0.0000,Edge One Solutions Sp. z o.o.
65208,Staff Data Engineer,0.0000,Senior,4,data,pl,Kraków,false,,f15b0000-56be-0050-5bdf-08dc7016c925,0.0000,Edge One Solutions Sp. z o.o.
65209,Agile Delivery Lead,18000.0000,Senior,4,agile,pl,Łódź,false,,f15b0000-56be-0050-fbe3-08dc733d3548,23000.0000,HAPPY TEAM
65210,Associate Software Engineer Intern,0.0000,Trainee,4,null,pl,Zielona Góra,false,,342a0000-56be-0050-8f6b-08dc79768bc1,0.0000,AUCTANE
65211,Internship - Software Quality Assurance Tester with French,0.0000,Trainee,4,null,pl,Warszawa,false,,342a0000-56be-0050-d68f-08dc797efeab,0.0000,Samsung R&D Institute Poland
65212,Java Developer,0.0000,Mid,4,null,pl,Kraków,false,,342a0000-56be-0050-62b4-08dc7bc28133,0.0000,Commerzbank AG
65213,Frontend Developer,0.0000,Mid,4,frontend,pl,Gdansk,false,,f15b0000-56be-0050-3c0e-08dc7bc1b5d7,0.0000,Commerzbank AG
65214,Data Engineer,0.0000,Mid,4,data,pl,Gdansk,false,,f15b0000-56be-0050-534a-08dc7bc2fc68,0.0000,Commerzbank AG
65216,C++ Software Engineer,16800.0000,Mid,4,null,pl,Gdansk,false,,f15b0000-56be-0050-2fe6-08dc74109e6c,21840.0000,Experis
65218,DevOps (Azure/AWS),0.0000,Senior,4,devops,pl,Kraków,false,,f15b0000-56be-0050-320c-08dc7979e0fb,0.0000,ALTEN Polska
65219,"Stress Testing, Recovery & Resolution Steward, Treasury Risk Management",0.0000,Senior,4,testing,pl,Kraków,false,,342a0000-56be-0050-6800-08dc7be5cbb4,0.0000,HSBC Service Delivery (Polska) Sp. z o.o.
65220,DevOps Engineer,0.0000,Mid,4,devops,pl,Wroclaw,false,,342a0000-56be-0050-8be1-08dc7bebc068,0.0000,Randstad Polska Sp. z o.o.
65221,Programista ABAP,0.0000,Mid,4,null,pl,Warszawa,false,,f15b0000-56be-0050-9149-08dc740d9b08,0.0000,RTV EURO AGD
65222,Specjalista ds. automatyki / Inżynier Automatyk,0.0000,Mid,4,null,pl,Other,false,,342a0000-56be-0050-b65d-08dc7bd83e74,0.0000,INEE Industry Sp. z o.o.
65223,Azure Data Engineer,21840.0000,Mid,4,data,pl,Wroclaw,false,,342a0000-56be-0050-35d6-08dc7989e4f1,25200.0000,Team Connect Sp. z o.o.
65225,Senior Backend Software Engineer (Java),14000.0000,Senior,4,backend,pl,Poznan,false,,342a0000-56be-0050-bd17-08dc789f9705,24000.0000,ADB Polska Sp. z o.o.
65226,Senior Java Developer,23520.0000,Senior,4,null,pl,Kraków,false,,f15b0000-56be-0050-006e-08dc733c5cc6,23520.0000,P&P Solutions Sp. z o.o.
65227,Backend Software Engineer (Java),10000.0000,Mid,4,backend,pl,Poznan,false,,f15b0000-56be-0050-c8c6-08dc789f8643,16800.0000,ADB Polska Sp. z o.o.
65229,.NET Developer,0.0000,Mid,4,null,pl,Warszawa,false,,342a0000-56be-0050-a347-08dc733db7d7,0.0000,GMV INNOVATING SOLUTIONS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ
65230,Angular Developer,0.0000,Mid,4,null,pl,Warszawa,false,,f15b0000-56be-0050-79c5-08dc733e7c25,0.0000,GMV INNOVATING SOLUTIONS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ
65233,CIB Tech Graduate Programme - Business Analyst / Developer / IT Production Engineer,0.0000,Junior,4,null,pl,Warszawa,false,,342a0000-56be-0050-4d3e-08dc6834c45e,0.0000,BNP Paribas S.A. Branch Poland
65234,Frontend Next.js / TypeScript Developer,0.0000,Mid,4,frontend,pl,Wroclaw,false,,f15b0000-56be-0050-d313-08dc78ad8628,0.0000,Affee360 Sp. z o.o.
65235,Backend NodeJS Developer,0.0000,Mid,4,backend,pl,Wroclaw,false,,f15b0000-56be-0050-e3b2-08dc78ae98b4,0.0000,Affee360 Sp. z o.o.
65236,Senior Software Developer - Java / Golang,0.0000,Senior,4,null,pl,Kraków,false,,f15b0000-56be-0050-061a-08dc6ffcff63,0.0000,Luxoft Poland
65237,C# Developer,12000.0000,Mid,4,null,pl,Gdansk,false,,f15b0000-56be-0050-3b5b-08dc7011592e,23000.0000,TALENT GO sp. z o.o.
65238,Senior Java Developer,0.0000,Senior,4,null,pl,Kraków,false,,f15b0000-56be-0050-c3b1-08dc6ffdd2cf,0.0000,Luxoft Poland
65239,Praktyki Java / Salesforce,0.0000,Trainee,4,sales,pl,Kraków,false,,342a0000-56be-0050-e964-08dc70139d1c,0.0000,Accenture Technology
65240,DB2 zOS Database Specialist,0.0000,Mid,4,data,pl,Kraków,false,,342a0000-56be-0050-95e9-08dc7bde2654,0.0000,HSBC Service Delivery (Polska) Sp. z o.o.
65241,Regular Fullstack Developer,18480.0000,Mid,4,fullstack,pl,Other,false,,f15b0000-56be-0050-62c6-08dc7986b728,18480.0000,Markana
65242,DevOps Engineer,0.0000,Mid,4,devops,pl,Warszawa,false,,342a0000-56be-0050-93a8-08dc7011e53a,0.0000,PTV MOBILITY POLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ
65243,Software Engineer (Java/Kotlin),14200.0000,Mid,4,null,pl,Poznan,false,,f15b0000-56be-0050-5a1c-08dc764e17c5,19690.0000,Allegro
65244,Senior Software Engineer (Java/Kotlin),18400.0000,Senior,4,null,pl,Poznan,false,,f15b0000-56be-0050-fe25-08dc764e6a0c,25410.0000,Allegro
65245,Contractor Software Engineer (Java/Kotlin),14200.0000,Mid,4,null,pl,Warszawa,false,,342a0000-56be-0050-bb29-08dc797e9206,25410.0000,OPENNET.PL
65247,Team Lead (C#/.Net),20000.0000,Senior,4,null,pl,Katowice,false,,342a0000-56be-0050-7659-08dc7402dd74,33600.0000,STATSCORE sp. z o.o.
65248,Data Scientist for Business Intelligence Project in AI Team,0.0000,Mid,4,data,pl,Warszawa,false,,f15b0000-56be-0050-2685-08dc70015c59,0.0000,Samsung R&D Institute Poland
65250,Senior Software Developer,0.0000,Senior,4,null,pl,Warszawa,false,,342a0000-56be-0050-2c8e-08dc7bdbc870,0.0000,Booksy International Sp. z o.o.
65251,Database Engineer,8000.0000,Mid,4,data,pl,Gdansk,false,,f15b0000-56be-0050-2f47-08dc6839052c,16000.0000,Lufthansa Systems
65252,Senior C/C++ Developer (Technical Leader),0.0000,Senior,4,null,pl,Wroclaw,false,,f15b0000-56be-0050-87fb-08dc78b94b3a,0.0000,Diehl Controls Polska
65253,Junior PHP / JS Developer,4250.0000,Junior,4,null,pl,Poznan,false,,f15b0000-56be-0050-c010-08dc691975b8,8500.0000,eVolpe
65256,Praktyki Power Platform,0.0000,Trainee,4,null,pl,Warszawa,false,,342a0000-56be-0050-1eb8-08dc70d54a04,0.0000,Capgemini Polska
65258,Programista Aplikacji Mobilnych,0.0000,Mid,4,null,pl,Warszawa,false,,342a0000-56be-0050-4b9e-08dc7bd05036,0.0000,Ruch S.A.
65259,Programista ds. systemów RFiD,0.0000,Mid,4,null,pl,Gdansk,false,,f15b0000-56be-0050-2253-08dc73e6d8da,0.0000,Argo Card Sp. z o.o.
65260,Software Engineer / Golang Developer-senior,0.0000,Senior,4,null,pl,Budapest,false,,342a0000-56be-0050-b804-08dc764ab608,0.0000,IDBC Creative Solutions Kft.
65261,Android Application Engineer,0.0000,Mid,4,null,pl,Budapest,false,,f15b0000-56be-0050-16b2-08dc764aeb8a,0.0000,IDBC Creative Solutions Kft.
65262,Senior Software Engineer (Cloud Services),0.0000,Senior,4,null,pl,Budapest,false,,342a0000-56be-0050-6de5-08dc764b214c,0.0000,IDBC Creative Solutions Kft.
65263,Senior Software Application Engineer – Android,0.0000,Senior,4,null,pl,Budapest,false,,342a0000-56be-0050-bfb7-08dc764b4e91,0.0000,IDBC Creative Solutions Kft.
65264,Embedded Software Engineer C++,0.0000,Mid,4,embedded,pl,Budapest,false,,342a0000-56be-0050-2b8b-08dc764b78c2,0.0000,IDBC Creative Solutions Kft.
65265,Senior Software Engineer – Android/AOSP,0.0000,Senior,4,null,pl,Budapest,false,,342a0000-56be-0050-183c-08dc764b989b,0.0000,IDBC Creative Solutions Kft.
65267,Senior .Net Developer - Tribe Aplikacji Korporacyjnych,8400.0000,Senior,4,null,pl,Katowice,false,,342a0000-56be-0050-d972-08dc6ffd4c95,22000.0000,ING Bank Śląski S.A.
65269,Fullstack .NET Developer,10000.0000,Mid,4,fullstack,pl,Warszawa,false,,342a0000-56be-0050-d043-08dc6ffe5098,14000.0000,ING Bank Śląski S.A.
65270,"Backend Developer (SQL, low-code)",10000.0000,Mid,4,backend,pl,Wroclaw,false,,f15b0000-56be-0050-2f91-08dc7326cacb,17000.0000,DATALIZARD POLSKA sp. z o.o.
65273,Terraform Software Developer,23520.0000,Mid,4,null,pl,Kraków,false,,342a0000-56be-0050-bdc2-08dc6f6efbe9,27720.0000,INFOGAIN TECHNOLOGIES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ
65274,SDLC Documentation Analyst (Project Support),0.0000,Mid,4,support,pl,Warszawa,false,,f15b0000-56be-0050-b90d-08dc700bc8ee,0.0000,Experis
65275,Cloud Engineering Intern,0.0000,Trainee,4,null,pl,Zielona Góra,false,,f15b0000-56be-0050-91cf-08dc79738f6e,0.0000,AUCTANE
65277,Internship - Software Quality Assurance Tester with German,0.0000,Trainee,4,null,pl,Warszawa,false,,f15b0000-56be-0050-017e-08dc6ffecc68,0.0000,Samsung R&D Institute Poland
65278,Linux OS Developer,0.0000,Mid,4,ux,pl,Łódź,false,,342a0000-56be-0050-0a82-08dc6e821eca,0.0000,Robert Bosch Sp. z o.o.
65279,SAP ABAP Developer - IT Consulting,0.0000,Mid,4,consulting,pl,Gdansk,false,,342a0000-56be-0050-d5a6-08dc6ff55703,0.0000,KPMG
65280,Kotlin/Java to Kotlin Developer,0.0000,Mid,4,null,pl,Kraków,false,,f15b0000-56be-0050-65ba-08dc70ede450,0.0000,SCHIBSTED
65281,Fullstack Python Developer - Branża lotnicza,0.0000,Mid,4,fullstack,pl,Warszawa,false,,f15b0000-56be-0050-89dc-08dc795fc323,0.0000,Edge One Solutions Sp. z o.o.
65282,Fullstack Go Developer - Branża lotnicza,0.0000,Mid,4,fullstack,pl,Warszawa,false,,f15b0000-56be-0050-86c4-08dc7960258d,0.0000,Edge One Solutions Sp. z o.o.
65283,React Developer - Branża lotnicza,0.0000,Mid,4,null,pl,Warszawa,false,,f15b0000-56be-0050-7016-08dc796066d2,0.0000,Edge One Solutions Sp. z o.o.
65284,Fullstack Python Team Leader - Branża lotnicza,0.0000,Senior,4,fullstack,pl,Warszawa,false,,f15b0000-56be-0050-04d8-08dc7960afe7,0.0000,Edge One Solutions Sp. z o.o.
65285,Fullstack Go Team Leader - Branża lotnicza,0.0000,Senior,4,fullstack,pl,Warszawa,false,,f15b0000-56be-0050-1d84-08dc7960dd37,0.0000,Edge One Solutions Sp. z o.o.
65286,Senior .NET Developer,28000.0000,Senior,4,null,pl,Warszawa,false,,f15b0000-56be-0050-b7be-08dc79676da4,28000.0000,Integral Services
65287,Software Engineer (Cloud) - US time,13000.0000,Mid,4,null,pl,Gdansk,false,,f15b0000-56be-0050-6184-08dc6ffdba25,17000.0000,Acxiom Global Service Center Polska sp. z o. o
65288,Junior Javascript Developer - Highcharts,7000.0000,Junior,4,null,pl,Kraków,false,,f15b0000-56be-0050-630c-08dc702424fd,10900.0000,Black Label
65289,IDQ Informatica Developer with SQL,14000.0000,Mid,4,null,pl,Warszawa,false,,f15b0000-56be-0050-d6b4-08dc7bc9189e,27720.0000,AXA IT Solutions
65290,Python Developer,0.0000,Mid,4,null,pl,Kraków,false,,342a0000-56be-0050-3d49-08dc6ff7ce9e,0.0000,HSBC Service Delivery (Polska) Sp. z o.o.
65291,Programista,0.0000,Mid,4,null,pl,Warszawa,false,,f15b0000-56be-0050-49fc-08dc7bc51448,0.0000,Bank Pekao
65292,Inżynier DevOps,0.0000,Mid,4,devops,pl,Warszawa,false,,342a0000-56be-0050-1790-08dc7bc49446,0.0000,Bank Pekao
65293,Intern Software Engineer - Fullstack,5376.0000,Trainee,4,fullstack,pl,Bydgoszcz,false,,f15b0000-56be-0050-98b6-08dc700f72e6,6216.0000,VML Enterprise Solutions
65295,Java Developer,0.0000,Mid,4,null,pl,Katowice,false,,f15b0000-56be-0050-0a89-08dc731fe820,0.0000,Travcorp Poland Sp z o.o.
65297,Mid Frontend Developer,0.0000,Mid,4,frontend,pl,Other,false,,342a0000-56be-0050-4651-08dc70c59a21,0.0000,Colours Factory Sp. z o.o.
65298,Backend Developer,0.0000,Junior,4,backend,pl,Wroclaw,false,,f15b0000-56be-0050-750e-08dc7bc6a257,0.0000,LUNA SCIENTIFIC sp. z o.o.
65300,Senior Programista Oracle APEX,0.0000,Senior,4,null,pl,Poznan,false,,f15b0000-56be-0050-0af8-08dc78d46fc7,0.0000,Santander Leasing S.A.
65301,Specjalista ds. SAP ABAP,0.0000,Mid,4,null,pl,Other,false,,342a0000-56be-0050-8495-08dc70cbba37,0.0000,Classen
65304,ServiceNow Developer,0.0000,Mid,4,null,pl,Warszawa,false,,f15b0000-56be-0050-76f5-08dc6ff760ce,0.0000,BCF Software Sp. z o.o.
65305,Junior Full Stack Developer (Java/Angular),6000.0000,Junior,4,null,pl,Gdansk,false,,342a0000-56be-0050-2602-08dc73e8fdbf,11000.0000,Lufthansa Systems
65307,Programista / Programistka .NET,0.0000,Mid,4,null,pl,Gdynia,false,,342a0000-56be-0050-a72d-08dc7a50752f,0.0000,Bilander Group Sp. z o.o.
65308,Analityk Danych,0.0000,Mid,4,null,pl,Łódź,false,,342a0000-56be-0050-9606-08dc681ea7c4,0.0000,Transfer Multisort Elektronik Sp. z o.o.
65310,Salesforce Developer - program szkoleniowy,0.0000,Junior,4,sales,pl,Bialystok,false,,f15b0000-56be-0050-e4af-08dc7bbfef27,0.0000,Britenet Sp. z o.o.
65311,Backend Developer,21840.0000,Senior,4,backend,pl,Warszawa,false,,f15b0000-56be-0050-f310-08dc763fea6e,25200.0000,ITHOUSE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ
65312,Webmaster,0.0000,Mid,4,null,pl,Kraków,false,,f15b0000-56be-0050-2124-08dc79654057,0.0000,nazwa.pl
65314,Embedded Test Engineer (QA),0.0000,Mid,4,embedded,pl,Bialystok,false,,342a0000-56be-0050-c332-08dc7b3100cb,0.0000,Plum Sp. z o.o.
65315,Senior BI Consultant/Developer (with Power BI),0.0000,Senior,4,null,pl,Kraków,false,,342a0000-56be-0050-6640-08dc6ff42b64,0.0000,EBIS sp. z o.o.
65318,Gen AI Senior Devops Engineer,0.0000,Senior,4,devops,pl,Kraków,false,,f15b0000-56be-0050-6b68-08dc78af599a,0.0000,HSBC Service Delivery (Polska) Sp. z o.o.
65320,Embedded Engineer w Grupie Badawczej Nowych Technologii w Motoryzacji,0.0000,Mid,4,embedded,pl,Warszawa,false,,f15b0000-56be-0050-5d59-08dc70ba3179,0.0000,Sieć Badawcza Łukasiewicz – Przemysłowy Instytut Motoryzacji
65324,Senior Interface Developer,0.0000,Mid,4,null,pl,Other,false,,342a0000-56be-0050-9965-08dc7b11676b,0.0000,ALVO Medical Sp. z o.o.
65325,Java Developer - Tribe Billing,0.0000,Mid,4,null,pl,Warszawa,false,,342a0000-56be-0050-47e9-08dc796643e0,0.0000,T-Mobile
65328,Analityk Danych / Data Analyst,0.0000,Mid,4,data,pl,Łódź,false,,342a0000-56be-0050-98e1-08dc6f6b1bca,0.0000,DOZ S.A.
65329,Młodszy Inżynier IT ds. Rozwoju i Wsparcia Systemów Transportowych,0.0000,Junior,4,null,pl,Other,false,,342a0000-56be-0050-519e-08dc6dd07937,0.0000,FM Logistic
65330,Konsultant SAP PP/PM/QM,0.0000,Mid,4,null,pl,Other,false,,342a0000-56be-0050-8225-08dc6e64df1f,0.0000,All for One Poland
65331,C/C++ Developer,0.0000,Mid,4,null,pl,Wroclaw,false,,342a0000-56be-0050-bc53-08dc731b54aa,0.0000,Diehl Controls Polska
65332,Programista SAP ABAP (FI/CO),0.0000,Mid,4,null,pl,Other,false,,342a0000-56be-0050-28da-08dc73e7096a,0.0000,All for One Poland
65333,Front-end Developer with accessibility knowledge,0.0000,Senior,4,frontend,pl,Warszawa,false,,342a0000-56be-0050-64ab-08dc733322a6,0.0000,Sanoma Learning
65334,Programista Python,0.0000,Mid,4,null,pl,Warszawa,false,,f15b0000-56be-0050-f2f6-08dc7b35aa2f,0.0000,Bank Pekao
65335,Administrator Aplikacji,0.0000,Mid,4,null,pl,Warszawa,false,,f15b0000-56be-0050-7b42-08dc7b35120e,0.0000,Bank Pekao
65337,Senior Azure Data Engineer,0.0000,Senior,4,data,pl,Warszawa,false,,f15b0000-56be-0050-5e20-08dc6f659cad,0.0000,KPMG
65338,Full Stack Engineer,23520.0000,Mid,4,null,pl,Kraków,false,,342a0000-56be-0050-86c3-08dc6f66699e,27720.0000,emagine sp. z o.o.
65339,Low Code Developer​,0.0000,Mid,4,null,pl,Other,false,,f15b0000-56be-0050-8264-08dc6f67228e,0.0000,Raben Management Services
65341,Data Scientist,0.0000,Senior,4,data,pl,Warszawa,false,,342a0000-56be-0050-19e5-08dc702f8541,0.0000,GRUPA PZU
65342,Threat Detection Engineer - Splunk Developer,0.0000,Mid,4,hr,pl,Kraków,false,,f15b0000-56be-0050-21e5-08dc7351fedc,0.0000,Euroclear
65346,Senior PHP Developer,0.0000,Senior,4,null,pl,Gdansk,false,,342a0000-56be-0050-3cd9-08dc732e81b8,0.0000,Silky Coders sp. z o.o.
65347,Senior Frontend Developer,0.0000,Senior,4,frontend,pl,Gdansk,false,,f15b0000-56be-0050-e070-08dc734fe920,0.0000,Silky Coders sp. z o.o.
65348,Kierownik / Kierowniczka Wydziału DevOps,0.0000,Senior,4,devops,pl,Warszawa,false,,342a0000-56be-0050-236a-08dc70288af7,0.0000,Orange Polska
65350,SAP Developer,0.0000,Mid,4,null,pl,Other,false,,342a0000-56be-0050-1bb6-08dc7344e99f,0.0000,ZF Group
65351,Backend Delphi Developer,0.0000,Mid,4,backend,pl,Other,false,,342a0000-56be-0050-2efb-08dc7a41708e,0.0000,Tobacco Trading International Poland Sp. z o.o.
65353,Test Automation Specialist (Frontend),25200.0000,Mid,4,automation,pl,Warszawa,false,,f15b0000-56be-0050-1f60-08dc734e45f4,27720.0000,Cyclad
65354,Płatny staż - Software Engineer (C#),5000.0000,Trainee,4,null,pl,Bielsko-Biala,false,,342a0000-56be-0050-9469-08dc75918f18,5000.0000,Pitney Bowes Polska sp z o.o.
65356,Web Analyst,0.0000,Mid,4,null,pl,Gdansk,false,,342a0000-56be-0050-dacb-08dc7008c00d,0.0000,Wakacje.pl
65357,Programista PHP,0.0000,Mid,4,null,pl,Rzeszów,false,,342a0000-56be-0050-f68e-08dc73456155,0.0000,ZETO-RZESZÓW SP. z o.o.
65359,Full-Stack Developer,0.0000,Mid,4,null,pl,Kraków,false,,342a0000-56be-0050-5acf-08dc7b22304e,0.0000,ALIOR BANK
65360,Specjalista ds. Produktu,0.0000,Mid,4,null,pl,Warszawa,false,,342a0000-56be-0050-4933-08dc73352f05,0.0000,Polkomtel Sp. z o.o.
65361,System Analyst - staż SantanderTech,0.0000,Trainee,4,null,pl,Poznan,false,,342a0000-56be-0050-118c-08dc733df5bf,0.0000,Santander Bank Polska
65362,Programista/ka Back – end / Back-end Developer,0.0000,Mid,4,null,pl,Poznan,false,,342a0000-56be-0050-1197-08dc75a5743a,0.0000,Cosmo Group Sp. z o.o. Sp. k. - właściciel marki NEONAIL
65364,Programista Systemów Wbudowanych (k/m/n),0.0000,Mid,4,null,pl,Wroclaw,false,,f15b0000-56be-0050-b40a-08dc7b23ef71,0.0000,Diehl Controls Polska
65365,Programista/ka Full Stack / Full Stack Developer,0.0000,Mid,4,null,pl,Poznan,false,,f15b0000-56be-0050-b153-08dc75a4982d,0.0000,Cosmo Group Sp. z o.o. Sp. k. - właściciel marki NEONAIL
65366,Inżynier AI,0.0000,Mid,4,null,pl,Wroclaw,false,,f15b0000-56be-0050-7782-08dc6ff8fa30,0.0000,Serto
65367,Java Fullstack Developer,0.0000,Senior,4,fullstack,pl,Kraków,false,,342a0000-56be-0050-5728-08dc7b220045,0.0000,Pontoon Solutions
65368,Programista XL Comarch,0.0000,Mid,4,null,pl,Gliwice,false,,342a0000-56be-0050-80e4-08dc6f53d36a,0.0000,AJ INVEST GROUP SP. Z O.O.
65370,Salesforce Developer (SFDC),0.0000,Senior,4,sales,pl,Wroclaw,false,,342a0000-56be-0050-c202-08dc73405550,0.0000,Sii Sp. z o.o.
65372,Mulesoft Platform Engineer,0.0000,Senior,4,null,pl,Wroclaw,false,,342a0000-56be-0050-e872-08dc734053d4,0.0000,Sii Sp. z o.o.
65375,Mulesoft Integration Architect,0.0000,Senior,4,null,pl,Wroclaw,false,,f15b0000-56be-0050-043d-08dc73405213,0.0000,Sii Sp. z o.o.
65376,Mulesoft Integration Developer,0.0000,Senior,4,null,pl,Wroclaw,false,,342a0000-56be-0050-8c3f-08dc73405336,0.0000,Sii Sp. z o.o.
65377,Analityk,0.0000,Mid,4,null,pl,Lublin,false,,f15b0000-56be-0050-be52-08dc7b1bcab7,0.0000,Asseco Business Solutions S.A.
65379,Inżynier Danych,0.0000,Mid,4,null,pl,Bialystok,false,,342a0000-56be-0050-4351-08dc7b13addd,0.0000,POLSKA PRESS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ
65381,Staż w Zespole ds. CRM i Data Science (f/m/d),5880.0000,Trainee,4,data,pl,Warszawa,false,,342a0000-56be-0050-a211-08dc7b18cd41,5880.0000,Allianz
65382,Mid Programmatic Software Engineer,0.0000,Mid,4,null,pl,Warszawa,false,,342a0000-56be-0050-e04f-08dc7b165513,0.0000,RTB House
65383,Senior IT Automation Tester,28560.0000,Senior,4,automation,pl,Warszawa,false,,342a0000-56be-0050-7a6c-08dc6f4abae0,28560.0000,emagine sp. z o.o.
65386,Node.js Developer,15000.0000,Mid,4,null,pl,Tychy,false,,342a0000-56be-0050-e140-08dc7b09b01c,16000.0000,ING Bank Śląski S.A.
65389,Senior Automation Tester with Tax experience,15960.0000,Senior,4,automation,pl,Warszawa,false,,f15b0000-56be-0050-7b4c-08dc6f44d582,18480.0000,1dea Kośnik Sp. k.
65392,Senior SharePoint Administrator,0.0000,Senior,4,null,pl,Warszawa,false,,f15b0000-56be-0050-9d8c-08dc73339c35,0.0000,ING Hubs Poland
65393,Senior SharePoint Administrator,0.0000,Senior,4,null,pl,Katowice,false,,f15b0000-56be-0050-0ff2-08dc7333b4a7,0.0000,ING Hubs Poland
65395,Tester oprogramowania / Dokumentalista,0.0000,Mid,4,null,pl,Bielsko-Biala,false,,342a0000-56be-0050-0e4a-08dc7333806b,0.0000,Infonet Projekt SA
65396,Programista / Programistka PHP,11760.0000,Mid,4,null,pl,Wroclaw,false,,342a0000-56be-0050-18e0-08dc73345da7,15960.0000,EOM sp. z o.o.
65397,IT Data Architect for Healthineers Data Cloud (f/m/d),0.0000,Senior,4,data,pl,Warszawa,false,,342a0000-56be-0050-2e33-08dc700eb3ed,0.0000,Siemens Healthcare Sp. z o.o.
65398,Python Developer (+ Pandas),23520.0000,Mid,4,null,pl,Warszawa,false,,f15b0000-56be-0050-2915-08dc6f44001b,26880.0000,1dea Kośnik Sp. k.
65400,Full-stack Engineering Manager,0.0000,Senior,4,null,pl,Kraków,false,,f15b0000-56be-0050-ff16-08dc7b0a1036,0.0000,Zurich Insurance Company LTD
65401,PHP Developer,0.0000,Mid,4,null,pl,Other,false,,f15b0000-56be-0050-1e2c-08dc74e43b34,0.0000,INSPIRION GMBH
